GVKEY,LPERMCO,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,act,at,capx,cshpri,dlc,dltt,dvc,lct,oibdp,pi,ppent,prstkc,pstkl,re,sale,sstk,txditc,xrd,xsga,costat,mkvalt,prcc_f,gind,gsubind,naics,sic,spcindcd,market_share,market_value,CI
187128,53947,2017/12/31,2017,INDL,C,D,STD,WPX,WPX ENERGY INC,USD,638,8207,1161,395.1,0,2575,0,839,660,-159,7454,12,240,-3588,1336,672,117,,177,I,5604.081,14.07,101020,10102020,2111,1311,,0.00461741880530834,5604.081,0.179332715477294
187810,53961,2017/12/31,2017,INDL,C,D,STD,MCEP,MID-CON ENERGY PARTNERS -LP,USD,9.421,219.363,15.118,30.002,0,99,0,7.156,1.288,-27.333,207.491,0,20.534,,56.984,0,0,,5.719,I,35.5062,1.18,101020,10102020,211120,1311,,0.000196945354192882,35.5062,0.0570023791838382
187812,53987,2017/12/31,2017,INDL,C,D,STD,MTDR,MATADOR RESOURCES CO,USD,257.17,2145.69,820.261,102.029,0,574.073,0,282.606,344.606,129.85,1881.456,5.763,0,-510.484,544.276,211.64,0,,61.043,A,3377.9163,31.13,101020,10102020,2111,1311,,0.0018811004773039,3377.9163,0.69248095228045
170627,54043,2017/12/31,2017,INDL,C,D,STD,MPO,MIDSTATES PETROLEUM CO INC,USD,106.688,688.128,130.199,25.119,0,128.059,0,57.822,-11.432,-85.077,574.462,1.603,0,-37.818,228.753,0,0,,26.322,I,417.3683,16.58,101020,10102020,211120,1311,,0.00079060509279244,417.3683,0.206143177194246
171212,54071,2017/12/31,2017,INDL,C,D,STD,ROYTL,PACIFIC COAST OIL TRUST,USD,,217.279,,38.583,0,0,4.355,0,5.497,4.355,0,,0,,7.492,,0,,0.933,A,74.851,1.94,101020,10102020,2111,1311,,2.58934892884507e-05,74.851,
108391,54175,2017/12/31,2017,INDL,C,D,STD,BXEFF,BELLATRIX EXPLORATION LTD,CAD,81.291,1340.923,123.25,49.352,1.17,402.622,0,100.489,123.576,-75.948,1210.121,0,0,-350.447,302,0.004,0,,29.909,I,106.1627,2.15,101020,10102020,211130,1311,380,0.00104375784371491,106.1627,0.0929614773671801
13871,54182,2017/12/31,2017,INDL,C,D,STD,SMLP,SUMMIT MIDSTREAM PARTNERS LP,USD,78.058,2894.793,124.215,72.705,0,1051.192,181.478,68.989,280.341,86.391,1795.129,0,300,,486.141,310.316,0,,54.681,A,1498.263,20.5,101020,10102040,211130,1311,,0.00168017709238878,1498.263,0.0670102731282952
170750,54222,2017/12/31,2017,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,358.601,7770.985,3301.837,97.458,0,1477.347,0,577.428,933.17,497.189,7343.617,0,0,-37.133,1205.111,370.702,108.048,,48.669,A,12393.5838,126.25,101020,10102020,2111,1311,,0.00416504655230834,12393.5838,0.973747049787119
30075,54349,2017/12/31,2017,INDL,C,D,STD,VET,VERMILION ENERGY INC,CAD,261.846,3974.965,348.086,120.582,5.57,1286.137,311.397,363.306,622.695,124.482,3630.243,0,0,-1192.174,1024.362,0,253.108,,54.373,A,5578.3959,45.68,101020,10102020,211120,1311,380,0.00354035057054137,5578.3959,0.0938724270679531
18109,54462,2017/12/31,2017,INDL,C,D,STD,JONEQ,JONES ENERGY INC,USD,104.701,1710.063,245.95,72.411,0,759.316,0,166.487,-36.222,-229.49,1599.759,0,92.01,-136.274,188.573,8.333,14.281,,31.637,I,99.1287,1.1,101020,10102020,211120,1311,,0.000651736913453151,99.1287,0.140817733358373
13460,54540,2017/12/31,2017,INDL,C,D,STD,PED,PEDEVCO CORP,USD,1.394,36.401,0,5.847,0.588,66.497,0,3.372,-19.814,-36.37,34.922,0,0,-138.101,3.015,0.531,0,,2.531,A,2.3286,0.3199,101020,10102020,211120,1311,,1.04202976781472e-05,2.3286,0
176840,54542,2017/12/31,2017,INDL,C,D,STD,REI,RING ENERGY INC,USD,29.124,414.102,157.913,51.383,0,0,0,48.443,37.053,12.17,373.611,0,0,-41.356,66.7,59.027,0,,10.516,A,753.7136,13.9,101020,10102020,2111,1311,,0.000230525325085379,753.7136,0.745160864107815
18465,54570,2017/12/31,2017,INDL,C,D,STD,AR,ANTERO RESOURCES CORP,USD,833.087,15261.49,2216.753,315.426,0,4800.09,0,762.096,1750.342,490.086,13235.553,24.174,0,1575.065,3655.574,0,779.645,,259.734,A,6011.201,19,101020,10102020,2111,1311,,0.0126342186615241,6011.201,0.184318585898581
186013,54684,2017/12/31,2017,INDL,C,D,STD,TRCH,TORCHLIGHT ENERGY RESOURCES,USD,3.166,28.767,9.461,59.623,0,10.519,0,2.279,-3.256,-0.92,25.595,0,0,-83.508,0.57,0.243,0,0,3.653,A,84.8756,1.34,101020,10102020,211120,1311,,1.97000652621688e-06,84.8756,1.00403268598111
145812,54695,2017/12/31,2017,INDL,C,D,STD,CPG,CRESCENT POINT ENERGY CORP,CAD,509.3,16005.3,2162.8,545.163,63.8,4047.2,197.7,863.5,1463.9,-23.6,14697.3,2.6,0,-7399.6,2768.5,0,550.6,,98,A,5228.7065,9.58,101020,10102020,211120,1311,380,0.00956835625935341,5228.7065,0.147399986369522
18660,54697,2017/12/31,2017,INDL,C,D,STD,EPEGQ,EP ENERGY CORP,USD,466,4900,541,246,21,4022,0,448,645,-203,4422,0,0,-3134,1066,0,0,,74,A,593.776,2.36,101020,10102020,211120,1311,,0.00368425781920561,593.776,0.120275678079146
19171,54704,2017/12/31,2017,INDL,C,D,STD,RSPP,RSP PERMIAN INC,USD,149.323,6270.186,1497.625,154.162,0,1509.128,0,206.561,576.728,114.508,6080.719,7.745,0,192.113,803.708,0,210.568,,55.179,I,6451.6853,40.68,101020,10102020,211111,1311,,0.00277773685118021,6451.6853,0.362653115832271
278151,54755,2017/12/31,2017,INDL,C,D,STD,GPRK,GEOPARK LTD,USD,214.956,786.163,105.604,60.093,7.664,418.54,0,166.292,175.163,25.308,517.403,0,0,-154.327,330.122,0,2.286,,55.972,A,600.5064,9.91,101020,10102020,211120,1311,,0.00114095174464521,600.5064,0.222959763198676
20298,54846,2017/12/31,2017,INDL,C,D,STD,PE,PARSLEY ENERGY INC,USD,919.486,8793.198,3336.245,240.733,2.352,2179.525,0,612.089,653.935,129.628,7835.442,0.354,0.622,43.519,967.044,2123.344,21.403,,141.731,I,7426.5344,29.44,101020,10102020,211120,1311,,0.00334225086164716,7426.5344,0.922491262415113
20513,54912,2017/12/31,2017,INDL,C,D,STD,MR,MONTAGE RESOURCES CORP,USD,107.062,1223.527,293.786,262.181,0,495.021,0,149.594,160.143,8.525,1114.372,2.035,0,-1396.145,383.659,0,0,,66.471,A,630.576,2.4,101020,10102020,211130,1311,,0.00132598374358218,630.576,0.31006437994723
183144,54913,2017/12/31,2017,INDL,C,D,STD,ENRJ,ENERJEX RESOURCES INC,USD,1.046,2.635,0.005,10.503,4.877,0,0,6.13,-2.21,8.275,1.589,0,0.202,-86.43,1.329,1.682,0,,1.936,I,3.5849,0.22,101020,10102020,211111,1311,,4.59322574270568e-06,3.5849,0.000906782734856728
21431,55089,2017/12/31,2017,INDL,C,D,STD,CRC,CALIFORNIA RESOURCES CORP,USD,483,6207,371,42.5,0,5178,0,732,612,-262,5696,2,0,-5693,2006,,0,,276,A,834.0149,19.44,101020,10102020,211120,1311,,0.00693304051156328,834.0149,0.0630416312659303
19770,55091,2017/12/31,2017,INDL,C,D,STD,AM.2,ANTERO MIDSTREAM PARTNERS LP,USD,120.385,3042.209,541.379,185.63,0,1196,283.95,121.316,481.147,307.315,2605.602,5.945,0,,772.497,248.956,0,,58.812,I,5428.4182,29.04,101020,10102040,2111,1311,,0.00266986689733853,5428.4182,0.24654318384574
22159,55138,2017/12/31,2017,INDL,C,D,STD,RMP,RICE MIDSTREAM PARTNERS LP,USD,70.293,2849.013,158.32,102.303,0,286,114.482,28.834,225.265,177.973,1431.802,0,0,,294.693,0,0,,25.864,I,2196.4454,21.47,101020,10102040,211111,1311,,0.00101850374250953,2196.4454,0.196664211262479
166458,55178,2017/12/31,2017,INDL,C,D,STD,ATLS,ATLAS ENERGY GROUP LLC,USD,13.653,84.048,0,29.965,79.35,0,0,97.752,0.145,-16.613,65.293,0,0,,8.151,0,0,,5.478,I,1.5539,0.0486,101020,10102020,211111,1311,,2.81710933249014e-05,1.5539,0
23433,55252,2017/12/31,2017,INDL,C,D,STD,BSM,BLACK STONE MINERALS LP,USD,87.643,1576.451,484.522,192.549,0,388,194.799,59.734,286.713,157.153,1481.33,27.889,322.422,,429.659,325.927,0,,78.192,A,3567.2614,17.94,101020,10102020,211120,1311,,0.00148496672639968,3567.2614,0.463803436680065
26864,55527,2017/12/31,2017,INDL,C,D,STD,CDEV,CENTENNIAL RES DVLPMNT INC,USD,202.585,3616.569,1006.895,235.447,0,390.764,0,199.773,266.879,113.485,3386.241,0,0.002,66.639,429.902,341.627,9.899,,64.255,A,5154.4944,19.8,101020,10102020,211120,1311,,0.00148580657128718,5154.4944,0.402875478489528
31156,55535,2017/12/31,2017,INDL,C,D,STD,ROSEQ,ROSEHILL RESOURCES INC,USD,43.543,476.982,271.749,5.945,0,93.199,0,103.4,43.908,-10.258,432.615,,221.531,0,76.236,245,0.153,,13.875,A,48.9049,7.86,101020,10102020,211120,1311,,0.000263483188653808,48.9049,
247371,55618,2017/12/31,2017,INDL,C,D,STD,LONE,LONESTAR RESOURCES US INC,USD,18.62,591.808,208.743,22.252,0,301.155,0,63.956,51.578,-72.504,570.27,0,0,-113.836,94.068,77.8,4.769,,13.762,A,97.2928,3.97,101020,10102020,211120,1311,,0.000325113287558193,97.2928,0.473717176255932
272838,55699,2017/12/31,2017,INDL,C,D,STD,SNDEQ,SUNDANCE ENERGY AUSTRALIA,USD,74.686,454.618,110.051,1251.339,0,189.31,0,74.136,51.656,-24.308,375.021,0,0,-211.663,104.399,0,0,,18.345,A,,5.9406,101020,10102020,2111,1311,,0.000360818791807924,,0.294029164863233
27677,55761,2017/12/31,2017,INDL,C,D,STD,XOG,EXTRACTION OIL & GAS INC,USD,163.265,3384.669,1410.201,171.91,0,1023.361,0,399.938,308.91,-108.108,3153.568,3.909,158.383,-497.643,604.296,0,42.326,,130.615,A,2459.8031,14.31,101020,10102020,211120,1311,,0.00208853870836273,2459.8031,0.693933377128559
29138,55819,2017/12/31,2017,INDL,C,D,STD,WRD,WILDHORSE RES DVLPT,USD,89.955,2778.1,1267.747,96.324,0,770.596,0,311.031,294.731,11.056,2684.486,0.564,448.146,25.773,427.187,469.457,71.47,,56.558,I,1861.9322,18.41,101020,10102020,211120,1311,,0.00147642311914914,1861.9322,0.900453086478505
8440,55825,2017/12/31,2017,INDL,C,D,STD,PVAC,PENN VIRGINIA CORP,USD,87.088,629.597,316.536,14.996,0,265.267,0,123.958,100.476,27.719,529.059,0,0,27.366,160.09,0.055,0,,18.282,A,587.3931,39.11,101020,10102020,2111,1311,380,0.000553295341722914,587.3931,
29565,55840,2017/12/31,2017,INDL,C,D,STD,JAG,JAGGED PEAK ENERGY INC,USD,61.063,1103.428,600.034,212.933,0,155,0,174.475,-237.451,-393.991,1038.947,0,0,-76.458,267.312,401.625,57.943,,466.098,I,3360.0512,15.78,101020,10102020,211120,1311,,0.000923870850063311,3360.0512,
29760,55859,2017/12/31,2017,INDL,C,D,STD,KRP,KIMBELL ROYALTY PARTNERS LP,USD,12.655,295.291,125.911,16.337,0,30.844,0,2.247,17.709,1.218,282.381,0,0,,30.664,96.255,0,,,A,268.2875,16.25,101020,10102020,2111,1311,,0.000105979438806868,268.2875,
184006,55862,2017/12/31,2017,INDL,C,D,STD,EGC,ENERGY XXI GULF COAST INC,USD,257.383,1076.982,59.223,33.239,0.021,73.952,0,214.602,-123.038,-341.01,775.042,0,0,-747.285,511.644,0,0,,64.153,I,190.8837,5.74,101020,10102020,211111,1311,,0.00176831933175388,190.8837,
30428,55895,2017/12/31,2017,INDL,C,D,STD,AMRQQ,ALTA MESA RESOURCES INC,USD,0.487,1041.979,0,28.87,2,0,0,4.37,-2.379,4.113,0,0,996.384,1.891,0,1035,0,,2.229,A,294.6937,9.91,101020,10102020,211120,1311,,0,294.6937,
21833,55910,2017/12/31,2017,INDL,C,D,STD,HESM,HESS MIDSTREAM LP,USD,111.4,2635.1,136.4,54.58,0,0,32.3,74.4,399.1,284.8,2520.5,0,0,,565.6,365.5,0,,8.1,A,1080.8138,19.81,101020,10102040,211130,1311,,0.00195479945829521,1080.8138,
31252,55962,2017/12/31,2017,INDL,C,D,STD,MGY,MAGNOLIA OIL & GAS CORP,USD,0.994,653.937,0,81.25,0,0,0,1.804,-1.052,2.594,0,0,0,1.532,0,665.025,0,,1.052,A,799.6625,10.25,101020,10102020,211120,1311,,0,799.6625,
22671,677,2018/12/31,2018,INDL,C,D,STD,ESTE,EARTHSTONE ENERGY INC,USD,63.556,1004.308,182.72,28.154,0,78.828,0,81.865,107.985,97.683,900.371,1.524,0,-182.497,165.356,0,13.489,,28.789,A,129.7059,4.52,101020,10102020,211120,1311,,0.00047683425838274,129.7059,0.237756614362467
106418,1545,2018/12/31,2018,INDL,C,D,STD,FPPP,FIELDPOINT PETROLEUM CORP,USD,1.185,4.686,0.158,10.669,2.585,0,0,4.35,-2.857,-3.258,3.423,0,0,-13.315,2.17,0,0,,1.212,A,0.6935,0.065,101020,10102020,211120,1311,380,6.25759174563091e-06,0.6935,0.0245113248526218
6311,2577,2018/12/31,2018,INDL,C,D,STD,PNRG,PRIMEENERGY RESOURCES CORP,USD,23.734,255.052,47.073,2.089,0.698,65.547,0,30.462,54.881,17.643,230.425,7.956,0,125.644,117.902,0,32.828,,13.55,A,142.902,70.05,101020,10102020,211120,1311,380,0.000339991973268837,142.902,0.21399249914763
6788,2706,2018/12/31,2018,INDL,C,D,STD,RRC,RANGE RESOURCES CORP,USD,602.185,9708.154,1022.996,246.171,0,3836.861,19.94,754.811,1249.44,-1776.97,9032.961,3.183,0,-1571.12,3281.929,9.747,666.668,,210.332,A,2387.8107,9.57,101020,10102020,2111,1311,380,0.00946404231343167,2387.8107,0.106768914740357
30241,3021,2018/12/31,2018,INDL,C,D,STD,TELL,TELLURIAN INC,USD,140.434,408.548,11.854,211.574,0,57.048,0,52.77,-126.153,-125.935,130.58,5.734,0.061,-453.859,10.286,133.8,0,,81.777,A,1672.5592,6.95,101020,10102020,211120,1311,,2.9661561610857e-05,1672.5592,0.102316668968375
7912,3219,2018/12/31,2018,INDL,C,D,STD,NBL,NOBLE ENERGY INC,USD,1750,21010,3279,483,41,6574,208,1726,2174,140,18419,295,0,1948,4461,0,1061,,514,A,9046.1283,18.76,101020,10102020,2111,1311,380,0.0128641091139445,9046.1283,0.187350017140898
8512,3526,2018/12/31,2018,INDL,C,D,STD,PDCE,PDC ENERGY INC,USD,274.46,4544.145,1137.431,66.059,1.779,1197.776,0,441.014,1101.405,7.429,4002.862,5.147,0,8.727,1548.659,0,198.096,,176.708,A,1967.255,29.76,101020,10102020,211120,1311,395,0.00446584137105854,1967.255,0.289167546085934
28788,3737,2018/12/31,2018,INDL,C,D,STD,YUMAQ,YUMA ENERGY INC,USD,7.174,77.361,8.19,23.023,34.743,0,0,44.155,-3.293,-15.555,69.626,0.478,22.6,-36.264,21.471,,0,,7.154,A,3.4862,0.15,101020,10102020,211120,1311,,6.1915554087761e-05,3.4862,0.0988163752850472
9904,4338,2018/12/31,2018,INDL,C,D,STD,SWN,SOUTHWESTERN ENERGY CO,USD,956,5797,1290,574.632,0,2318,0,846,1576,538,4656,183,0,-2178,3862,0,0,,,A,1862.9342,3.41,101020,10102020,2111,4923,710,0.0111367830975238,1862.9342,0.223492723492724
10221,4340,2018/12/31,2018,INDL,C,D,STD,SBOW,SILVERBOW RESOURCES INC,USD,66.324,777.52,267.534,11.655,0,387.988,0,106.012,181.831,75.543,701.296,0.418,0,-9.702,257.286,0.709,1.014,,22.57,A,276.3989,23.64,101020,10102020,211130,1311,380,0.000741931221136588,276.3989,0.540039604599947
10877,4691,2018/12/31,2018,INDL,C,D,STD,UNTC,UNIT CORP,USD,175.113,2698.053,476.252,51.981,4.001,651.854,0,213.859,225.794,-53.763,2432.316,0,0,752.359,843.281,0,144.748,,38.707,A,771.9197,14.28,101020,10102010,2111,1311,395,0.00243175494232598,771.9197,0.199875605499882
10938,4722,2018/12/31,2018,INDL,C,D,STD,USEG,U S ENERGY CORP/WY,USD,3.688,14.778,1.312,12.889,0.937,0,0,1.67,-0.621,-1.04,11.012,0.203,2.856,-127.129,5.539,1.666,0,0,4.003,A,8.982,0.67,101020,10102020,211120,1311,305,1.59727192069353e-05,8.982,0.140591513073296
6194,6291,2018/12/31,2018,INDL,C,D,STD,ISRL,ISRAMCO INC,USD,37.419,111.614,8.997,2.718,21.739,56.193,0,40.608,33.598,23.614,54.242,0,0,-23.036,79.36,0,0,,6.714,I,322.083,118.5,101020,10102020,211120,1311,380,0.000228849069554502,322.083,0.172591072147941
14010,6913,2018/12/31,2018,INDL,C,D,STD,TGA,TRANSGLOBE ENERGY CORP,USD,78.994,318.296,40.706,72.205,0,52.355,2.527,28.007,95.087,42.017,234.608,0,0,44.012,169.176,0,4.523,,20.791,A,135.0252,1.87,101020,10102020,211120,1311,380,0.000487849926801316,135.0252,0.165509221611424
34010,9465,2018/12/31,2018,INDL,C,D,STD,CRK,COMSTOCK RESOURCES INC,USD,159.427,2187.84,319.892,105.453,0,1244.363,0,206.853,284.112,-8.623,1667.979,5.064,0,64.122,390.251,0,161.917,,27.098,A,479.5956,4.53,101020,10102020,2111,1311,,0.00112536010890517,479.5956,0.526199605546042
24005,10924,2018/12/31,2018,INDL,C,D,STD,AXAS,ABRAXAS PETROLEUM CORP/NV,USD,50.731,425.89,179.509,165.635,0.267,183.091,0,64.363,100.803,57.821,363.218,0,0,-253.001,149.167,0.015,0,,12.041,A,181.7183,1.09,101020,10102020,212230,1311,380,0.000430150317014068,181.7183,0.754978613516594
19433,11270,2018/09/30,2018,INDL,C,D,STD,PHX,PHX MINERALS INC,USD,8.247,206.75,22.917,16.953,0,51,2.699,5.737,22.143,1.897,198.284,1.219,0,125.267,45.034,0,18.088,,7.342,A,309.056,18.45,101020,10102020,2111,1311,380,0.00012986377266025,309.056,0.116576120131852
26013,11857,2018/12/31,2018,INDL,C,D,STD,SM,SM ENERGY CO,USD,429.263,6352.862,1336.443,111.912,0,2596.333,11.191,466.052,962.79,651.777,5831.165,,0,1153.462,1640.155,3.187,223.278,,171.67,A,1737.5062,15.48,101020,10102020,2111,1311,380,0.00472968681546326,1737.5062,0.240592807075404
27199,11923,2018/12/31,2018,INDL,C,D,STD,EGY,VAALCO ENERGY INC,USD,58.794,166.312,14.127,59.248,0,0,0,41.044,53.193,55.474,52.724,0.058,0,68.579,104.943,0.544,0,,11.335,A,87.6061,1.47,101020,10102020,2111,1311,380,0.000302622327447809,87.6061,0.608371732483528
27786,11937,2018/12/31,2018,INDL,C,D,STD,CHK,CHESAPEAKE ENERGY CORP,USD,1598,10947,2267,909,381,7341,0,2828,2722,867,9030,0,1671,-15683,10231,0,0,,290,A,1911.9849,2.1,101020,10102020,2111,1311,380,0.0295029590550921,1911.9849,0.212265917602996
15060,13311,2018/12/31,2018,INDL,C,D,STD,CPE,CALLON PETROLEUM CO/DE,USD,222.625,3979.173,1329.966,216.941,0,1189.473,0,314.916,443.391,308.47,3740.759,1.804,0.015,-34.361,587.624,287.988,9.564,,34.215,A,1477.0137,6.49,101020,10102020,2111,1311,380,0.00169452124052287,1477.0137,0.524879116854497
28791,13414,2018/12/31,2018,INDL,C,D,STD,ROYL,ROYALE ENERGY INC,USD,8.258,21.759,3.221,44.174,0.391,0,0,14.983,-5.031,-23.504,6.407,0,20.719,-72.304,3.283,0,0,,5.517,A,6.4791,0.1311,101020,10102020,211120,1311,380,9.46713073774483e-06,6.4791,2.47388632872504
20653,13960,2018/12/31,2018,INDL,C,D,STD,DEN,DENBURY INC,USD,296.294,4723.222,346.174,432.483,105.125,2664.211,0,364.793,735.031,409.931,4318.61,0,0,-1533.112,1453.734,0,309.758,,71.495,A,787.3079,1.71,101020,10102020,2111,1311,380,0.00419210777822259,787.3079,0.0830777855587389
62626,14518,2018/06/30,2018,INDL,C,D,STD,EPM,EVOLUTION PETROLEUM CORP,USD,32.148,93.663,3.699,33.126,0,0,11.595,4.43,22.314,16.187,61.269,0.571,0,35.499,41.281,0,10.555,,6.774,A,325.8479,9.85,101020,10102020,211120,1311,175,0.000119041310991424,325.8479,0.0598243599488929
29453,15434,2018/12/31,2018,INDL,C,D,STD,LNG,CHENIERE ENERGY INC,USD,4234,31987,3643,245.6,239,28236,0,1742,2481,1227,27245,20,0,-4156,7987,0,0,,296,A,15211.83,59.19,101020,10102040,211130,1311,380,0.0230319747798867,15211.83,0.151930936691968
65220,15633,2018/12/31,2018,INDL,C,D,STD,CRZO,CARRIZO OIL & GAS INC,USD,150.369,3185.1,1173.682,85.509,0,1633.591,0,322.009,774.118,409.6,3018.524,50.03,200,-1151.547,1065.942,213.746,8.017,,68.617,I,1034.4801,11.29,101020,10102020,2111,1311,380,0.00307383864540152,1034.4801,0.445283233616991
1380,20064,2018/12/31,2018,INDL,C,D,STD,HES,HESS CORP,USD,4459,21433,2097,298.2,67,6605,299,2203,2543,220,16083,1365,575,3951,6323,0,421,,723,A,11803.1175,40.5,101020,10102020,2111,1311,385,0.0182335265472923,11803.1175,0.129508399209486
11923,20194,2018/12/31,2018,INDL,C,D,STD,APC,ANADARKO PETROLEUM CORP,USD,3795,40376,6183,504,947,15470,528,4658,6793,1485,28615,2732,0,910,13070,7,2437,,1311,I,21455.296,43.84,101020,10102020,2111,1311,380,0.0376897346153899,21455.296,0.225237696258788
1678,20204,2018/12/31,2018,INDL,C,D,STD,APA,APA CORP,USD,2687,21582,3904,382,150,8054,380,2201,4221,958,18421,305,0,-2044,7331,0,391,,720,A,9835.77,26.25,101020,10102020,2111,1311,380,0.021140278842037,9835.77,0.219832197758883
2052,20271,2018/09/30,2018,INDL,C,D,STD,BRN,BARNWELL INDUSTRIES,USD,12.082,31.378,11.112,8.277,0,0,0,3.629,-3.042,-2.019,16.461,0,0,12.739,9.206,0,0.315,,6.262,A,14.7331,1.78,101020,10102020,2111,1311,380,2.65471841522019e-05,14.7331,2.0505628344713
4430,20662,2018/12/31,2018,INDL,C,D,STD,EQT,EQT CORP,USD,1969.664,20721.344,2999.037,260.932,704.39,4792.991,31.375,2355.001,2146.076,-3077.431,17392.507,561.55,0,3178.869,4557.868,0,1823.381,,,A,4806.9761,18.89,101020,10102020,2111,4923,710,0.0131434457025232,4806.9761,0.120515780279819
7620,21236,2018/12/31,2018,INDL,C,D,STD,MUR,MURPHY OIL CORP,USD,879.814,11052.587,1897.428,172.974,10.583,3227.134,173.044,846.058,1636.862,432.338,9757.564,0,0,4903.742,2544.652,0,129.894,,279.824,A,4047.85,23.39,101020,10102020,2111,1311,380,0.00733796928603834,4047.85,0.230829786408348
8068,21322,2018/12/31,2018,INDL,C,D,STD,OXY,OCCIDENTAL PETROLEUM CORP,USD,9932,43854,4975,761.7,116,10201,2374,7412,8636,5608,31437,1248,0,23578,17824,33,907,,1723,A,45997.5582,61.38,101020,10102010,2111,1311,385,0.0513987627991361,45997.5582,0.159588118303715
14359,21366,2018/12/31,2018,INDL,C,D,STD,PXD,PIONEER NATURAL RESOURCES CO,USD,2580,17903,3783,171,0,2284,55,1818,3511,1251,14839,179,0,3470,9379,8,1152,,489,A,22292.5085,131.52,101020,10102020,211120,1311,380,0.0270460612821532,22292.5085,0.279704251386322
8387,21368,2018/12/31,2018,INDL,C,D,STD,GDP,GOODRICH PETROLEUM CORP,USD,21.208,187.764,105.088,11.622,0,76.82,0,42.252,44.236,1.693,165.19,3.089,0,-10.553,87.996,0,0,,19.663,A,164.0385,13.5,101020,10102020,211130,1311,380,0.000253752554492414,164.0385,0.942856886512287
8549,21401,2018/12/31,2018,INDL,C,D,STD,COP,CONOCOPHILLIPS,USD,13274,69980,6750,1166.499,112,14856,1363,7395,15188,9973,45698,2999,0,27947,36417,121,5021,78,674,A,70976.0602,62.35,101020,10102020,2111,1311,385,0.105015077696148,70976.0602,0.147757371451087
7017,21795,2018/12/31,2018,INDL,C,D,STD,MRO,MARATHON OIL CORP,USD,2921,21321,2753,846,0,5499,169,1832,3622,1427,16804,713,0,7769,5888,0,199,,475,A,11744.46,14.34,101020,10102020,2111,1311,385,0.016979124515334,11744.46,0.155844891027455
16478,22113,2018/12/31,2018,INDL,C,D,STD,EOG,EOG RESOURCES INC,USD,5057.39,33934.474,6076.475,576.578,913.093,5170.169,469.443,3728.364,7866.578,4240.998,28075.519,63.456,0,13541.772,17011.202,20.56,4413.398,,5784.616,A,50583.8058,87.21,101020,10102020,2111,1311,380,0.0490549111605807,50583.8058,0.236760811994933
20548,26024,2018/12/31,2018,INDL,C,D,STD,COG,CABOT OIL & GAS CORP,USD,544.545,4198.829,894.47,445.538,0,1226.104,111.369,287.264,1204.47,698.137,3463.606,880.911,0,1612.095,2188.148,0,458.597,,210.461,A,9447.0098,22.35,101020,10102020,2111,1311,380,0.00630992482166765,9447.0098,0.291149285659416
7309,27321,2019/03/31,2018,INDL,C,D,STD,MXC,MEXCO ENERGY CORP,USD,0.562,9.45,0.817,2.039,0,0,0,0.166,0.838,-0.013,8.766,0,0,0.417,2.687,0.018,0,,0.912,A,10.0978,4.9499,101020,10102020,211120,1311,380,7.7484557698204e-06,10.0978,0.0920148665390247
17228,29930,2018/12/31,2018,INDL,C,D,STD,TALO,TALOS ENERGY INC,USD,416.846,2479.986,240.914,46.058,14.57,734.402,0,380.418,609.676,224.462,2060.445,0,0,-327.136,891.288,0,,,53.332,A,883.8259,16.32,101020,10102020,211120,1311,,0.00257019190404603,883.8259,0.502787186663244
112876,34829,2018/12/31,2018,INDL,C,D,STD,EPD,ENTERPRISE PRODCT PARTNRS LP,USD,6060.7,56969.8,4223.2,2176.5,1500.1,24678.1,3726.9,7167.5,6541.3,4298.8,38737.6,30.8,0,,36534.2,538.4,80.4,,208.3,A,53725.9287,24.59,101020,10102040,486210,1311,380,0.105353045324069,53725.9287,0.118561273876767
120093,35026,2018/12/31,2018,INDL,C,D,STD,CNX,CNX RESOURCES CORPORATION,USD,501.686,8592.17,1116.397,212.349,6.997,2391.504,0,522.975,1025.602,1098.668,6942.444,387.137,0,2063.905,1740.492,1.713,398.682,,,A,2268.7315,11.42,101020,10102020,2111,1311,360,0.00501902689978647,2268.7315,0.19282290626215
14934,35222,2018/12/31,2018,INDL,C,D,STD,DVN,DEVON ENERGY CORP,USD,4437,19566,2506,494,162,5785,149,2226,3305,920,13935,3004,0,4677,10734,0,877,,732,A,10143,22.54,101020,10102020,2111,1311,380,0.0309534515196324,10143,0.118369467668036
