Day,dollars_pBBL,dollars_pMMBTU,dollars_pMCF,ratio_BBLpMCF,year
2019-04-15,63.43,2.75,2.85175,22.24248268607,2019
2019-04-12,63.86,2.75,2.85175,22.3932672920137,2019
2019-04-11,63.61,2.72,2.82064,22.5516194906121,2019
2019-04-10,64.62,2.72,2.82064,22.9096942537864,2019
2019-04-09,64.05,2.71,2.81027,22.7914043846321,2019
2019-04-08,64.37,2.72,2.82064,22.821061886664,2019
2019-04-05,63.1,2.62,2.71694,23.2246571510597,2019
2019-04-04,62.12,2.66,2.75842,22.5201383400642,2019
2019-04-03,62.46,2.74,2.84138,21.9822762178941,2019
2019-04-02,62.53,2.76,2.86212,21.8474417564603,2019
2019-04-01,61.59,2.73,2.83101,21.7554865578009,2019
2019-03-29,60.19,2.73,2.83101,21.2609634017542,2019
2019-03-28,59.29,2.69,2.78953,21.2544765605676,2019
2019-03-27,59.39,2.69,2.78953,21.2903248934408,2019
2019-03-26,59.87,2.74,2.84138,21.0707473129254,2019
2019-03-25,58.71,2.72,2.82064,20.8144250950139,2019
2019-03-22,58.87,2.75,2.85175,20.643464539318,2019
2019-03-21,59.98,2.86,2.96582,20.2237492497859,2019
2019-03-20,60.12,2.86,2.96582,20.2709537328631,2019
2019-03-19,59.12,2.92,3.02804,19.5241806581155,2019
2019-03-18,59.09,2.9,3.0073,19.6488544541615,2019
2019-03-15,58.51,2.95,3.05915,19.1262278737558,2019
2019-03-14,58.59,2.95,3.05915,19.1523789287874,2019
2019-03-13,58.27,2.87,2.97619,19.5787231325957,2019
2019-03-12,56.89,2.83,2.93471,19.3852203454515,2019
2019-03-11,56.79,2.86,2.96582,19.1481613853841,2019
2019-03-08,55.77,2.9,3.0073,18.5448741395937,2019
2019-03-07,56.6,2.9,3.0073,18.8208692182356,2019
2019-03-06,56.22,3.18,3.29766,17.0484525390732,2019
2019-03-05,56.55,3.18,3.29766,17.1485234984807,2019
2019-03-04,56.6,4.25,4.40725,12.8424754665608,2019
2019-03-01,55.76,3.19,3.30803,16.8559535433476,2019
2019-02-28,57.21,2.89,2.99693,19.0895349574398,2019
2019-02-27,56.92,2.89,2.99693,18.9927692672168,2019
2019-02-26,55.4,2.74,2.84138,19.4975680831145,2019
2019-02-25,55.32,2.84,2.94508,18.7838700476727,2019
2019-02-22,57.01,2.74,2.84138,20.0641941591762,2019
2019-02-21,56.95,2.73,2.83101,20.1164955263316,2019
2019-02-20,56.9,2.69,2.78953,20.3977014048962,2019
2019-02-19,56.12,2.69,2.78953,20.1180844084846,2019
2019-02-15,55.58,2.59,2.68583,20.6937892569522,2019
2019-02-14,54.4,2.61,2.70657,20.0992399974876,2019
2019-02-13,53.84,2.61,2.70657,19.892336056337,2019
2019-02-12,53.14,2.71,2.81027,18.9092151287955,2019
2019-02-11,52.43,2.76,2.86212,18.3185890179308,2019
2019-02-08,52.75,2.66,2.75842,19.1232662176173,2019
2019-02-07,52.68,2.62,2.71694,19.3894602015503,2019
2019-02-06,53.94,2.58,2.67546,20.1610190397165,2019
2019-02-05,53.69,2.54,2.63398,20.3836020015338,2019
2019-02-04,54.57,2.57,2.66509,20.475856350067,2019
2019-02-01,55.29,2.7,2.7999,19.7471338262081,2019
2019-01-31,53.84,2.82,2.92434,18.4109918819289,2019
2019-01-30,54.18,3,3.111,17.4156219864995,2019
2019-01-29,53.07,2.94,3.04878,17.406962785114,2019
2019-01-28,51.79,3.05,3.16285,16.3744723904074,2019
2019-01-25,53.53,3.07,3.18359,16.814351094205,2019
2019-01-24,52.94,3.13,3.24581,16.3102584562867,2019
2019-01-23,52.44,3.13,3.24581,16.1562137032051,2019
2019-01-22,52.59,3.43,3.55691,14.7853052227917,2019
2019-01-18,53.6,3.43,3.55691,15.0692595539387,2019
2019-01-17,51.83,3.58,3.71246,13.9610931834956,2019
2019-01-16,52.08,3.58,3.71246,14.028433976393,2019
2019-01-15,51.8,3.54,3.67098,14.1106734441484,2019
2019-01-14,50.31,3.36,3.48432,14.4389723102356,2019
2019-01-11,51.44,2.95,3.05915,16.8151283853358,2019
2019-01-10,52.42,2.95,3.05915,17.1354788094732,2019
2019-01-09,52.19,2.92,3.02804,17.2355715248147,2019
2019-01-08,49.58,2.89,2.99693,16.5435962801934,2019
2019-01-07,48.27,2.74,2.84138,16.9882240319845,2019
2019-01-04,47.76,2.8,2.9036,16.4485466317675,2019
2019-01-03,46.92,2.72,2.82064,16.6345226615236,2019
2019-01-02,46.31,3.25,3.37025,13.7408204139159,2019
2018-12-28,45.15,3.25,3.37025,13.3966322973073,2018
2018-12-27,44.48,3.1,3.2147,13.8364388589915,2018
2018-12-26,46.04,3.42,3.54654,12.9816666384702,2018
2018-12-21,45.38,3.7,3.8369,11.8272563788475,2018
2018-12-20,45.64,3.7,3.8369,11.8950194167166,2018
2018-12-19,47.96,3.64,3.77468,12.7057128021448,2018
2018-12-18,46.12,3.8,3.9406,11.7038014515556,2018
2018-12-17,49.8,3.8,3.9406,12.6376693904482,2018
2018-12-14,51.26,3.99,4.13763,12.3887346137765,2018
2018-12-13,52.69,4.31,4.46947,11.788869821254,2018
2018-12-12,51.04,4.53,4.69761,10.8650994867603,2018
2018-12-11,51.65,4.53,4.69761,10.9949527525699,2018
2018-12-10,51.07,4.54,4.70798,10.8475397091746,2018
2018-12-07,52.76,4.51,4.67687,11.2810490776951,2018
2018-12-06,51.54,4.44,4.60428,11.19393260184,2018
2018-12-05,52.64,4.69,4.86353,10.8234142690597,2018
2018-12-04,53.21,4.4,4.5628,11.6616989567809,2018
2018-12-03,52.98,4.4,4.5628,11.6112913123521,2018
2018-11-30,50.78,4.61,4.78057,10.6221643025832,2018
2018-11-29,51.46,4.5,4.6665,11.0275366977392,2018
2018-11-28,50.06,4.5,4.6665,10.7275259830708,2018
2018-11-27,51.31,4.28,4.43836,11.5605764291315,2018
2018-11-26,51.46,4.28,4.43836,11.5943726962211,2018
2018-11-21,54.41,4.7,4.8739,11.1635445946778,2018
2018-11-20,53.39,4.65,4.82205,11.07205441669,2018
2018-11-19,57.16,4.65,4.82205,11.8538795740401,2018
2018-11-16,56.49,4.3,4.4591,12.6684757013747,2018
2018-11-15,56.45,4.69,4.86353,11.6067958869381,2018
2018-11-14,56.16,4.1,4.2517,13.2088341134135,2018
2018-11-13,55.63,4.1,4.2517,13.0841780934685,2018
2018-11-12,59.85,3.96,4.10652,14.5743841500833,2018
2018-11-09,60.19,3.74,3.87838,15.519366333366,2018
2018-11-08,60.71,3.54,3.67098,16.5378182392713,2018
2018-11-07,61.69,3.54,3.67098,16.8047769260524,2018
2018-11-06,62.16,3.53,3.66061,16.9807764279724,2018
2018-11-05,63.12,3.53,3.66061,17.2430278013774,2018
2018-11-02,63.12,3.26,3.38062,18.6711313309393,2018
2018-11-01,63.67,3.36,3.48432,18.2732929237269,2018
2018-10-31,65.31,3.31,3.43247,19.0271145851238,2018
2018-10-30,66.18,3.27,3.39099,19.5164244070316,2018
2018-10-29,67,3.2,3.3184,20.1904532304725,2018
2018-10-26,67.58,3.27,3.39099,19.9292831886853,2018
2018-10-25,67.25,3.42,3.54654,18.9621433848201,2018
2018-10-24,66.56,3.42,3.54654,18.7675875642175,2018
2018-10-23,66.49,3.28,3.40136,19.5480631276901,2018
2018-10-22,69.25,3.2,3.3184,20.8684908389585,2018
2018-10-19,69.16,3.2,3.3184,20.8413693346191,2018
2018-10-18,68.63,3.28,3.40136,20.1772232283557,2018
2018-10-17,69.63,3.3,3.4221,20.3471552555448,2018
2018-10-16,71.93,3.27,3.39099,21.2120944031094,2018
2018-10-15,71.84,3.26,3.38062,21.2505398418042,2018
2018-10-12,71.41,3.19,3.30803,21.5868658990396,2018
2018-10-11,70.97,3.16,3.27692,21.6575320728001,2018
2018-10-10,73.18,3.45,3.57765,20.454767794502,2018
2018-10-09,74.95,3.4,3.5258,21.2575869306257,2018
2018-10-08,74.27,3.28,3.40136,21.8353834936614,2018
2018-10-05,74.26,3.25,3.37025,22.0339737408204,2018
2018-10-04,74.44,3.39,3.51543,21.1752189632563,2018
2018-10-03,76.4,3.26,3.38062,22.5994048428986,2018
2018-10-02,75.16,3.14,3.25618,23.082262037111,2018
2018-10-01,75.37,3.13,3.24581,23.2207060795302,2018
2018-09-28,73.16,3.01,3.12137,23.4384260757296,2018
2018-09-27,72.18,3.05,3.16285,22.821189749751,2018
2018-09-26,72.22,3.1,3.2147,22.4655488848104,2018
2018-09-25,73.4,3.12,3.23544,22.6862497836461,2018
2018-09-24,73.23,3.04,3.15248,23.2293305587982,2018
2018-09-21,70.8,3.02,3.13174,22.6072407032512,2018
2018-09-20,70.77,3.07,3.18359,22.2296212766091,2018
2018-09-19,71.08,3.11,3.22507,22.0398316935757,2018
2018-09-18,69.87,3,3.111,22.4590163934426,2018
2018-09-17,68.86,2.95,3.05915,22.5095206184725,2018
2018-09-14,68.98,2.91,3.01767,22.8586956161542,2018
2018-09-13,68.6,2.94,3.04878,22.5008036001286,2018
2018-09-12,70.37,2.98,3.09026,22.7715467306958,2018
2018-09-11,69.29,2.94,3.04878,22.7271236363398,2018
2018-09-10,67.55,2.9,3.0073,22.4620091111628,2018
2018-09-07,67.73,2.88,2.98656,22.6782652951891,2018
2018-09-06,67.81,2.93,3.03841,22.3175937414635,2018
2018-09-05,68.69,3,3.111,22.0797171327547,2018
2018-09-04,69.82,2.96,3.06952,22.7462274231802,2018
2018-08-31,69.84,2.98,3.09026,22.6000401260735,2018
2018-08-30,70.25,2.96,3.06952,22.8863144726211,2018
2018-08-29,69.68,2.96,3.06952,22.7006176861529,2018
2018-08-28,68.54,2.98,3.09026,22.1793635486982,2018
2018-08-27,69.97,2.98,3.09026,22.6421077838111,2018
2018-08-24,69.71,2.99,3.10063,22.4825277443616,2018
2018-08-23,69.13,3.01,3.12137,22.1473263342699,2018
2018-08-22,67.85,3.02,3.13174,21.6652723406158,2018
2018-08-21,67.32,3.01,3.12137,21.567452753118,2018
2018-08-20,66.5,3.04,3.15248,21.0945033751205,2018
2018-08-17,65.93,3.01,3.12137,21.1221354725649,2018
2018-08-16,65.44,3.02,3.13174,20.895732085039,2018
2018-08-15,65.07,3.02,3.13174,20.7775869005728,2018
2018-08-14,67.04,3.02,3.13174,21.4066301800277,2018
2018-08-13,67.25,2.92,3.02804,22.2090857452345,2018
2018-08-10,67.61,2.96,3.06952,22.0262451458208,2018
2018-08-09,66.81,3.02,3.13174,21.3331885788731,2018
2018-08-08,66.92,2.99,3.10063,21.5827106104243,2018
2018-08-07,69.17,2.95,3.05915,22.61085595672,2018
2018-08-06,69.01,2.85,2.95545,23.3500820518026,2018
2018-08-03,68.49,2.86,2.96582,23.093107471121,2018
2018-08-02,68.95,2.77,2.87249,24.0035648514007,2018
2018-08-01,68.8,2.8,2.9036,23.6947237911558,2018
2018-07-31,69.88,2.82,2.92434,23.8959902063372,2018
2018-07-30,71.19,2.75,2.85175,24.9636188305427,2018
2018-07-27,68.66,2.78,2.88286,23.8166265444732,2018
2018-07-26,71.59,2.82,2.92434,24.4807375339393,2018
2018-07-25,71.13,2.82,2.92434,24.3234370832393,2018
2018-07-24,70.77,2.73,2.83101,24.9981455381648,2018
2018-07-23,67.9,2.79,2.89323,23.4685800990588,2018
2018-07-20,70.31,2.79,2.89323,24.3015591570667,2018
2018-07-19,69.42,2.75,2.85175,24.3429473130534,2018
2018-07-18,68.78,2.8,2.9036,23.6878357900537,2018
2018-07-17,68.03,2.81,2.91397,23.3461566179473,2018
2018-07-16,68.22,2.76,2.86212,23.8354785962853,2018
2018-07-13,71.03,2.86,2.96582,23.9495316640929,2018
2018-07-12,70.28,2.89,2.99693,23.450664513352,2018
2018-07-11,70.47,2.89,2.99693,23.5140627241878,2018
2018-07-10,74.11,2.9,3.0073,24.6433678050078,2018
2018-07-09,73.93,2.9,3.0073,24.5835134506035,2018
2018-07-06,73.78,2.91,3.01767,24.4493267984902,2018
2018-07-05,73.05,2.91,3.01767,24.2074183061766,2018
2018-07-03,74.19,2.9,3.0073,24.6699697402986,2018
2018-07-02,73.89,2.9,3.0073,24.5702124829581,2018
2018-06-29,74.13,2.96,3.06952,24.1503557559488,2018
2018-06-28,73.45,2.99,3.10063,23.6887342249801,2018
2018-06-27,77.41,3.01,3.12137,24.8000076889315,2018
2018-06-26,75.23,2.98,3.09026,24.3442299353453,2018
2018-06-25,69.91,2.96,3.06952,22.775547968412,2018
2018-06-22,69.02,2.95,3.05915,22.5618227285357,2018
2018-06-21,65.68,3.08,3.19396,20.5638141993012,2018
2018-06-20,65.92,2.96,3.06952,21.4756704631343,2018
2018-06-19,65.09,2.95,3.05915,21.2771521501071,2018
2018-06-18,65.91,2.99,3.10063,21.256970357637,2018
2018-06-15,65.01,3.02,3.13174,20.7584282220108,2018
2018-06-14,66.91,2.99,3.10063,21.5794854594066,2018
2018-06-13,66.63,2.98,3.09026,21.5612925773236,2018
2018-06-12,66.38,2.98,3.09026,21.4803932355206,2018
2018-06-11,66.1,3,3.111,21.24718739955,2018
2018-06-08,65.77,2.91,3.01767,21.794961012967,2018
2018-06-07,65.96,3.02,3.13174,21.0617739659103,2018
2018-06-06,64.75,2.89,2.99693,21.6054429032376,2018
2018-06-05,65.51,2.89,2.99693,21.8590357465807,2018
2018-06-04,64.76,2.89,2.99693,21.6087796511764,2018
2018-06-01,65.81,2.91,3.01767,21.8082162728198,2018
2018-05-31,66.98,2.94,3.04878,21.969443515111,2018
2018-05-30,68.24,2.83,2.93471,23.2527234377502,2018
2018-05-29,66.8,2.84,2.94508,22.6818965868499,2018
2018-05-25,67.92,2.88,2.98656,22.7418836387014,2018
2018-05-24,70.77,2.88,2.98656,23.6961587913854,2018
2018-05-23,71.85,2.89,2.99693,23.9745339397317,2018
2018-05-22,72.09,2.76,2.86212,25.1876231604545,2018
2018-05-21,72.26,2.77,2.87249,25.1558752162758,2018
2018-05-18,71.23,2.75,2.85175,24.9776453055142,2018
2018-05-17,71.47,2.75,2.85175,25.0618041553432,2018
2018-05-16,71.43,2.85,2.95545,24.168908288078,2018
2018-05-15,71.34,2.83,2.93471,24.3090458682459,2018
2018-05-14,71.01,2.84,2.94508,24.1113993507817,2018
2018-05-11,70.69,2.75,2.85175,24.7882878933988,2018
2018-05-10,71.36,2.78,2.88286,24.7531964784971,2018
2018-05-09,71.16,2.75,2.85175,24.953098974314,2018
2018-05-08,68.83,2.77,2.87249,23.9617892490487,2018
2018-05-07,70.74,2.74,2.84138,24.8963531804968,2018
2018-05-04,69.71,2.75,2.85175,24.4446392565968,2018
2018-05-03,68.45,2.75,2.85175,24.0028052949943,2018
2018-05-02,67.91,2.77,2.87249,23.641509631017,2018
2018-05-01,67.28,2.75,2.85175,23.5925309020777,2018
2018-04-30,68.56,2.75,2.85175,24.041378101166,2018
2018-04-27,68.11,2.82,2.92434,23.2907254286437,2018
2018-04-26,68.18,2.81,2.91397,23.3976327827672,2018
2018-04-25,68,2.81,2.91397,23.3358613849834,2018
2018-04-24,67.66,2.79,2.89323,23.385627827722,2018
2018-04-23,67.61,2.78,2.88286,23.4524049034639,2018
2018-04-20,68.26,2.78,2.88286,23.6778754431363,2018
2018-04-19,68.3,2.8,2.9036,23.5225237636038,2018
2018-04-18,68.44,2.85,2.95545,23.1572180209444,2018
2018-04-17,66.5,2.84,2.94508,22.5800317818192,2018
2018-04-16,66.23,2.88,2.98656,22.1760152148291,2018
2018-04-13,67.35,2.82,2.92434,23.0308377274872,2018
2018-04-12,67.07,2.76,2.86212,23.4336785319973,2018
2018-04-11,66.81,2.74,2.84138,23.513222448247,2018
2018-04-10,65.48,2.78,2.88286,22.7135552888451,2018
2018-04-09,63.4,2.78,2.88286,21.9920495618934,2018
2018-04-06,62.03,2.81,2.91397,21.2871100251547,2018
2018-04-05,63.53,2.81,2.91397,21.8018716733528,2018
2018-04-04,63.35,2.81,2.91397,21.7401002755691,2018
2018-04-03,63.41,2.75,2.85175,22.2354694485842,2018
2018-04-02,63.05,2.75,2.85175,22.1092311738406,2018
2018-03-29,64.87,2.81,2.91397,22.2617254124099,2018
2018-03-28,64.3,2.64,2.73768,23.4870401215628,2018
2018-03-27,65.21,2.6,2.6962,24.185891254358,2018
2018-03-26,65.49,2.63,2.72731,24.0126718268184,2018
2018-03-23,65.8,2.58,2.67546,24.5939016094429,2018
2018-03-22,64.25,2.62,2.71694,23.6479274477905,2018
2018-03-21,65.1,2.74,2.84138,22.9114022059703,2018
2018-03-20,63.37,2.71,2.81027,22.549434751821,2018
2018-03-19,62.01,2.62,2.71694,22.8234705219843,2018
2018-03-16,62.29,2.62,2.71694,22.9265276377101,2018
2018-03-15,61.16,2.7,2.7999,21.8436372727597,2018
2018-03-14,60.89,2.69,2.78953,21.82804988654,2018
2018-03-13,60.69,2.76,2.86212,21.2045616535994,2018
2018-03-12,61.35,2.78,2.88286,21.280950167542,2018
2018-03-09,62.02,2.71,2.81027,22.0690538631519,2018
2018-03-08,60.13,2.8,2.9036,20.7087753134041,2018
2018-03-07,61.09,2.8,2.9036,21.0393993663039,2018
2018-03-06,62.54,2.7,2.7999,22.3365120182864,2018
2018-03-05,62.49,2.7,2.7999,22.3186542376513,2018
2018-03-02,61.19,2.67,2.76879,22.0999064573334,2018
2018-03-01,60.98,2.67,2.76879,22.0240610519397,2018
2018-02-28,61.43,2.66,2.75842,22.2699951421466,2018
2018-02-27,62.94,2.59,2.68583,23.4340967224285,2018
2018-02-26,63.81,2.6,2.6962,23.6666419405089,2018
2018-02-23,63.52,2.58,2.67546,23.7417117056506,2018
2018-02-22,62.72,2.65,2.74805,22.8234566328851,2018
2018-02-21,61.73,2.65,2.74805,22.4632011790179,2018
2018-02-20,61.91,2.61,2.70657,22.8739696368466,2018
2018-02-16,61.89,2.49,2.58213,23.9685840759373,2018
2018-02-15,61.48,2.49,2.58213,23.8098004360741,2018
2018-02-14,60.7,2.53,2.62361,23.1360606187658,2018
2018-02-13,59.33,2.58,2.67546,22.1756258736815,2018
2018-02-12,59.41,2.6,2.6962,22.0347155255545,2018
2018-02-09,59.2,2.66,2.75842,21.4615613285867,2018
2018-02-08,61.3,2.74,2.84138,21.5740238898,2018
2018-02-07,61.91,2.74,2.84138,21.7887083037116,2018
2018-02-06,63.48,2.75,2.85175,22.2600157797843,2018
2018-02-05,64.18,2.85,2.95545,21.7158131587406,2018
2018-02-02,65.5,2.91,3.01767,21.7054880089606,2018
2018-02-01,65.92,3.06,3.17322,20.7738511669534,2018
2018-01-31,64.82,3.34,3.46358,18.7147402398674,2018
2018-01-30,64.64,3.6,3.7332,17.314904103718,2018
2018-01-29,65.71,3.6,3.7332,17.6015214829101,2018
2018-01-26,66.27,3.58,3.71246,17.8506973812512,2018
2018-01-25,65.62,3.54,3.67098,17.8753357414097,2018
2018-01-24,65.69,3.54,3.67098,17.8944042190369,2018
2018-01-23,64.45,3.35,3.47395,18.5523683415133,2018
2018-01-22,63.66,3.13,3.24581,19.6129779623576,2018
2018-01-19,63.38,3.2,3.3184,19.0995660559306,2018
2018-01-18,63.96,3.92,4.06504,15.734162517466,2018
2018-01-17,63.92,3.92,4.06504,15.7243225158916,2018
2018-01-16,63.82,5.46,5.66202,11.2715956496092,2018
2018-01-12,64.22,4.06,4.21022,15.2533596819169,2018
2018-01-11,63.81,3.16,3.27692,19.4725534953554,2018
2018-01-10,63.6,3.16,3.27692,19.4084689281398,2018
2018-01-09,62.92,2.93,3.03841,20.7081993542675,2018
2018-01-08,61.73,2.89,2.99693,20.597745025743,2018
2018-01-04,61.98,4.65,4.82205,12.8534544436495,2018
2018-01-03,61.61,6.24,6.47088,9.5211161387632,2018
2018-01-02,60.37,6.24,6.47088,9.32948841579507,2018
2017-12-29,60.46,3.69,3.82653,15.8002158613679,2017
2017-12-28,59.84,2.97,3.07989,19.4292653309047,2017
2017-12-27,59.67,2.76,2.86212,20.848182466144,2017
2017-12-26,59.55,2.68,2.77916,21.4273377567323,2017
2017-12-22,58.25,2.63,2.72731,21.3580414401003,2017
2017-12-21,58.34,2.64,2.73768,21.3100143186932,2017
2017-12-20,58.09,2.72,2.82064,20.5946168245505,2017
2017-12-19,57.49,2.75,2.85175,20.1595511528009,2017
2017-12-18,57.17,2.71,2.81027,20.3432410408964,2017
2017-12-15,57.29,2.6,2.6962,21.2484237074401,2017
2017-12-14,57,2.69,2.78953,20.4335497377694,2017
2017-12-13,56.59,2.87,2.97619,19.0142430422789,2017
2017-12-12,57.12,2.87,2.97619,19.1923230707717,2017
2017-12-11,57.84,2.81,2.91397,19.8492091545212,2017
2017-12-08,57.15,2.78,2.88286,19.8240636035049,2017
2017-12-07,56.5,2.81,2.91397,19.3893554154641,2017
2017-12-06,55.79,2.86,2.96582,18.8109865062613,2017
2017-12-05,57.66,2.86,2.96582,19.441503530221,2017
2017-12-04,57.48,2.91,3.01767,19.0478084084741,2017
2017-12-01,58.35,2.84,2.94508,19.8127045784834,2017
2017-11-30,57.4,3.06,3.17322,18.0888813255936,2017
2017-11-29,57.25,3.06,3.17322,18.041610729795,2017
2017-11-28,57.96,2.88,2.98656,19.4069431051109,2017
2017-11-27,58.1,2.88,2.98656,19.4538197792778,2017
2017-11-24,58.94,3.05,3.16285,18.6350917684999,2017
2017-11-22,57.88,3.05,3.16285,18.2999509935659,2017
2017-11-21,56.84,3.05,3.16285,17.9711336294797,2017
2017-11-20,56.21,3.04,3.15248,17.8304065370756,2017
2017-11-17,56.21,3.04,3.15248,17.8304065370756,2017
2017-11-16,55.14,3.09,3.20433,17.2079654717211,2017
2017-11-15,55.28,3.16,3.27692,16.8694994079807,2017
2017-11-14,55.67,3.06,3.17322,17.5436937873832,2017
2017-11-13,56.77,3.13,3.24581,17.4902412648923,2017
2017-11-10,56.75,3.17,3.28729,17.2634601754028,2017
2017-11-09,57.16,3.18,3.29766,17.333503150719,2017
2017-11-08,56.82,3.16,3.27692,17.3394529008947,2017
2017-11-07,57.19,3.07,3.18359,17.9639966201678,2017
2017-11-06,57.34,3.01,3.12137,18.3701387531757,2017
2017-11-03,55.63,2.75,2.85175,19.5073200666258,2017
2017-11-02,54.55,2.68,2.77916,19.6282329912635,2017
2017-11-01,54.32,2.68,2.77916,19.545474172052,2017
2017-10-31,54.36,2.84,2.94508,18.4579026715743,2017
2017-10-30,54.11,2.94,3.04878,17.7480828396933,2017
2017-10-27,53.92,2.78,2.88286,18.7036484602097,2017
2017-10-26,52.41,2.91,3.01767,17.3677042221316,2017
2017-10-25,51.97,2.98,3.09026,16.8173551739983,2017
2017-10-24,52.32,2.95,3.05915,17.1027899906837,2017
2017-10-23,51.91,2.95,3.05915,16.9687658336466,2017
2017-10-20,51.63,2.8,2.9036,17.78137484502,2017
2017-10-19,51.29,2.83,2.93471,17.4770249871367,2017
2017-10-18,52.05,2.81,2.91397,17.8622291924762,2017
2017-10-17,51.87,2.88,2.98656,17.3678077788492,2017
2017-10-16,51.86,2.87,2.97619,17.4249627879941,2017
2017-10-13,51.43,2.99,3.10063,16.5869516840126,2017
2017-10-12,50.61,2.95,3.05915,16.5438111893827,2017
2017-10-11,51.3,2.89,2.99693,17.1175169256539,2017
2017-10-10,50.93,2.89,2.99693,16.9940572519211,2017
2017-10-09,49.58,2.87,2.97619,16.6588826654212,2017
2017-10-06,49.34,2.93,3.03841,16.2387564548563,2017
2017-10-05,50.79,2.8,2.9036,17.4920787987326,2017
2017-10-04,50,2.8,2.9036,17.2200027552004,2017
2017-10-03,50.44,2.73,2.83101,17.8169628507141,2017
2017-10-02,50.59,2.94,3.04878,16.5935226549636,2017
2017-09-29,51.67,2.94,3.04878,16.947762711642,2017
2017-09-28,51.62,2.96,3.06952,16.8169616096328,2017
2017-09-27,52.14,2.98,3.09026,16.8723667264243,2017
2017-09-26,51.59,2.96,3.06952,16.8071880945555,2017
2017-09-25,51.85,2.96,3.06952,16.8918918918919,2017
2017-09-22,50.33,2.93,3.03841,16.5645847663745,2017
2017-09-21,50.58,3.11,3.22507,15.6833805157718,2017
2017-09-20,50.29,3.13,3.24581,15.4938212649539,2017
2017-09-19,49.54,3.18,3.29766,15.0227737243985,2017
2017-09-18,49.88,3.11,3.22507,15.4663309633589,2017
2017-09-15,49.9,3,3.111,16.0398585663774,2017
2017-09-14,49.86,3.03,3.14211,15.8683177864556,2017
2017-09-13,49.3,3.02,3.13174,15.7420475518402,2017
2017-09-12,48.21,2.88,2.98656,16.1423175827708,2017
2017-09-11,48.06,2.88,2.98656,16.0920925747348,2017
2017-09-08,47.44,2.88,2.98656,15.8844958748527,2017
2017-09-07,49.1,2.92,3.02804,16.2151094437326,2017
2017-09-06,49.13,2.98,3.09026,15.8983386511167,2017
2017-09-05,48.63,2.88,2.98656,16.2829476052716,2017
2017-09-01,47.32,2.88,2.98656,15.8443158684239,2017
2017-08-31,47.26,2.92,3.02804,15.6074556478778,2017
2017-08-30,45.96,2.95,3.05915,15.0237811156694,2017
2017-08-29,46.46,2.95,3.05915,15.1872252096171,2017
2017-08-28,46.4,2.95,3.05915,15.1676119183433,2017
2017-08-25,47.65,2.93,3.03841,15.6825444887293,2017
2017-08-24,47.24,2.97,3.07989,15.3382101308813,2017
2017-08-23,48.45,2.94,3.04878,15.8916025426564,2017
2017-08-22,47.65,3,3.111,15.316618450659,2017
2017-08-21,47.39,3,3.111,15.233044037287,2017
2017-08-18,48.59,2.9,3.0073,16.157350447245,2017
2017-08-17,47.07,2.91,3.01767,15.5981270317828,2017
2017-08-16,46.8,2.94,3.04878,15.3504024560644,2017
2017-08-15,47.57,2.96,3.06952,15.4975370742005,2017
2017-08-14,47.59,3.02,3.13174,15.196025212821,2017
2017-08-11,48.81,2.96,3.06952,15.9015090307279,2017
2017-08-10,48.54,2.89,2.99693,16.1965744945661,2017
2017-08-09,49.59,2.81,2.91397,17.0180200894313,2017
2017-08-08,49.07,2.81,2.91397,16.8395693847226,2017
